layer_id	Title	Thesaurus	Placekey
TG00GUTRT	UA Census Tracts, 1990 - Guam	GNIS	Guam
TG00GUTRT00	UA Census Tracts, 2000 - Guam	GNIS	Guam
TG00GUUNI	UA Census Unified School Districts, 2000 - Guam	GNIS	Guam
TG00GUURB00	UA Census Urbanized Areas, 2000 - Guam	GNIS	Guam
TG00GUWAT	UA Census Water Bodies, 2000 - Guam	GNIS	Guam
TG00HIAIR00	UA Census Hawaiian Home Lands, 2000 - Hawaii	GNIS	Hawaii
TG00HIBLK	UA Census Blocks, 1990 - Hawaii	GNIS	Hawaii
TG00HIBLK00	UA Census Blocks, 2000 - Hawaii	GNIS	Hawaii
TG00HICCD	UA Census County Subdivisions, 1990 - Hawaii	GNIS	Hawaii
TG00HICCD00	UA Census County Subdivisions, 2000 - Hawaii	GNIS	Hawaii
TG00HICD106	UA Census Congressional Districts, 2000 - Hawaii	GNIS	Hawaii
TG00HICDC	UA Census Congressional Districts, 1990 - Hawaii	GNIS	Hawaii
TG00HICOLBLK	UA Census Collection Blocks, 2000 - Hawaii	GNIS	Hawaii
TG00HICTY	UA Census Counties, 1990 - Hawaii	GNIS	Hawaii
TG00HICTY00	UA Census Counties, 2000 - Hawaii	GNIS	Hawaii
TG00HIELM	UA Census Elementary School Districts, 2000 - Hawaii	GNIS	Hawaii
TG00HIGRP	UA Census Block Groups, 1990 - Hawaii	GNIS	Hawaii
TG00HIGRP00	UA Census Block Groups, 2000 - Hawaii	GNIS	Hawaii
TG00HIKGL	UA Census Key Geographic Locations, 2000 - Hawaii	GNIS	Hawaii
TG00HILKA	UA Census Class A Roads, 2000 - Hawaii	GNIS	Hawaii
TG00HILKB	UA Census Railroads, 2000 - Hawaii	GNIS	Hawaii
TG00HILKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Hawaii	GNIS	Hawaii
TG00HILKD	UA Census Landmark Line Features, 2000 - Hawaii	GNIS	Hawaii
TG00HILKE	UA Census Physical Features, 2000 - Hawaii	GNIS	Hawaii
TG00HILKF	UA Census Non-Visible Boundaries, 2000 - Hawaii	GNIS	Hawaii
TG00HILKH	UA Census Hydrographic Features, 2000 - Hawaii	GNIS	UA Census Hydrographic Features, 2000 - Hawaii
TG00HILPT	UA Census Landmark Point Features, 2000 - Hawaii	GNIS	Hawaii
TG00HILPY	UA Census Landmark Polygon Features, 2000 - Hawaii	GNIS	Hawaii
TG00HIMSA00	UA Census Metropolitan Statistical Areas, 2000 - Hawaii	GNIS	Hawaii
TG00HIPLC	UA Census Places, 1990 - Hawaii	GNIS	Hawaii
TG00HIPLC00	UA Census Places, 2000 - Hawaii	GNIS	Hawaii
TG00HIPUMA	UA Census Public Use Microdata Areas, 2000 - Hawaii	GNIS	Hawaii
TG00HISEC	UA Census Secondary School Districts, 2000 - Hawaii	GNIS	Hawaii
TG00HITRT	UA Census Tracts, 1990 - Hawaii	GNIS	Hawaii
TG00HITRT00	UA Census Tracts, 2000 - Hawaii	GNIS	Hawaii
TG00HIUNI	UA Census Unified School Districts, 2000 - Hawaii	GNIS	Hawaii
TG00HIURB	UA Census Urbanized Areas, 1990 - Hawaii	GNIS	Hawaii
TG00HIURB00	UA Census Urbanized Areas, 2000 - Hawaii	GNIS	Hawaii
TG00HIVOT00	UA Census Voting Districts, 2000 - Hawaii	GNIS	Hawaii
TG00HIWAT	UA Census Water Bodies, 2000 - Hawaii	GNIS	Hawaii
TG00HIZCTA	UA Census Zip Code Tabulation Areas, 2000 - Hawaii	GNIS	Hawaii
TG00IAAIR	UA Census American Indian Reservations, 1990 - Iowa	GNIS	Iowa
TG00IAAIR00	UA Census American Indian Reservations, 2000 - Iowa	GNIS	Iowa
TG00IABLK	UA Census Blocks, 1990 - Iowa	GNIS	Iowa
TG00IABLK00	UA Census Blocks, 2000 - Iowa	GNIS	Iowa
TG00IACCD	UA Census County Subdivisions, 1990 - Iowa	GNIS	Iowa
TG00IACCD00	UA Census County Subdivisions, 2000 - Iowa	GNIS	Iowa
TG00IACD106	UA Census Congressional Districts, 2000 - Iowa	GNIS	Iowa
TG00IACDC	UA Census Congressional Districts, 1990 - Iowa	GNIS	Iowa
TG00IACOLBLK	UA Census Collection Blocks, 2000 - Iowa	GNIS	Iowa
TG00IACTY	UA Census Counties, 1990 - Iowa	GNIS	Iowa
TG00IACTY00	UA Census Counties, 2000 - Iowa	GNIS	Iowa
TG00IAGRP	UA Census Block Groups, 1990 - Iowa	GNIS	Iowa
TG00IAGRP00	UA Census Block Groups, 2000 - Iowa	GNIS	Iowa
TG00IAKGL	UA Census Key Geographic Locations, 2000 - Iowa	GNIS	Iowa
TG00IALKA	UA Census Class A Roads, 2000 - Iowa	GNIS	Iowa
TG00IALKB	UA Census Railroads, 2000 - Iowa	GNIS	Iowa
TG00IALKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Iowa	GNIS	Iowa
TG00IALKD	UA Census Landmark Line Features, 2000 - Iowa	GNIS	Iowa
TG00IALKE	UA Census Physical Features, 2000 - Iowa	GNIS	Iowa
TG00IALKF	UA Census Non-Visible Boundaries, 2000 - Iowa	GNIS	Iowa
TG00IALKH	UA Census Hydrographic Features, 2000 - Iowa	GNIS	Iowa
TG00IALPT	UA Census Landmark Point Features, 2000 - Iowa	GNIS	Iowa
TG00IALPY	UA Census Landmark Polygon Features, 2000 - Iowa	GNIS	Iowa
TG00IAMSA00	UA Census Metropolitan Statistical Areas, 2000 - Iowa	GNIS	Iowa
TG00IAPLC	UA Census Places, 1990 - Iowa	GNIS	Iowa
TG00IAPLC00	UA Census Places, 2000 - Iowa	GNIS	Iowa
TG00IAPUMA	UA Census Public Use Microdata Areas, 2000 - Iowa	GNIS	Iowa
TG00IASLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Iowa	GNIS	Iowa
TG00IASLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Iowa	GNIS	Iowa
TG00IATAZ	UA Census Traffic Analysis Zones, 2000 - Iowa	GNIS	Iowa
TG00IATRT	UA Census Tracts, 1990 - Iowa	GNIS	Iowa
TG00IATRT00	UA Census Tracts, 2000 - Iowa	GNIS	Iowa
TG00IAUNI	UA Census Unified School Districts, 2000 - Iowa	GNIS	Iowa
TG00IAURB	UA Census Urbanized Areas, 1990 - Iowa	GNIS	Iowa
TG00IAURB00	UA Census Urbanized Areas, 2000 - Iowa	GNIS	Iowa
TG00IAVOT00	UA Census Voting Districts, 2000 - Iowa	GNIS	Iowa
TG00IAWAT	UA Census Water Bodies, 2000 - Iowa	GNIS	Iowa
TG00IAZCTA	UA Census Zip Code Tabulation Areas, 2000 - Iowa	GNIS	Iowa
TG00IDAIR	UA Census American Indian Reservations, 1990 - Idaho	GNIS	Idaho
TG00IDAIR00	UA Census American Indian Reservations, 2000 - Idaho	GNIS	Idaho
TG00IDBLK	UA Census Blocks, 1990 - Idaho	GNIS	Idaho
TG00IDBLK00	UA Census Blocks, 2000 - Idaho	GNIS	Idaho
TG00IDCCD	UA Census County Subdivisions, 1990 - Idaho	GNIS	Idaho
TG00IDCCD00	UA Census County Subdivisions, 2000 - Idaho	GNIS	Idaho
TG00IDCD106	UA Census Congressional Districts, 2000 - Idaho	GNIS	Idaho
TG00IDCDC	UA Census Congressional Districts, 1990 - Idaho	GNIS	Idaho
TG00IDCOLBLK	UA Census Collection Blocks, 2000 - Idaho	GNIS	Idaho
TG00IDCTY	UA Census Counties, 1990 - Idaho	GNIS	Idaho
TG00IDCTY00	UA Census Counties, 2000 - Idaho	GNIS	Idaho
TG00IDGRP	UA Census Block Groups, 1990 - Idaho	GNIS	Idaho
TG00IDGRP00	UA Census Block Groups, 2000 - Idaho	GNIS	Idaho
TG00IDKGL	UA Census Key Geographic Locations, 2000 - Idaho	GNIS	Idaho
TG00IDLKA	UA Census Class A Roads, 2000 - Idaho	GNIS	Idaho
TG00IDLKB	UA Census Railroads, 2000 - Idaho	GNIS	Idaho
TG00IDLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Idaho	GNIS	Idaho
TG00IDLKD	UA Census Landmark Line Features, 2000 - Idaho	GNIS	Idaho
TG00IDLKE	UA Census Physical Features, 2000 - Idaho	GNIS	Idaho
TG00IDLKF	UA Census Non-Visible Boundaries, 2000 - Idaho	GNIS	Idaho
TG00IDLKH	UA Census Hydrographic Features, 2000 - Idaho	GNIS	Idaho
TG00IDLPT	UA Census Landmark Point Features, 2000 - Idaho	GNIS	Idaho
TG00IDLPY	UA Census Landmark Polygon Features, 2000 - Idaho	GNIS	Idaho
TG00IDMSA00	UA Census Metropolitan Statistical Areas, 2000 - Idaho	GNIS	Idaho
TG00IDPLC	UA Census Places, 1990 - Idaho	GNIS	Idaho
TG00IDPLC00	UA Census Places, 2000 - Idaho	GNIS	Idaho
TG00IDPUMA	UA Census Public Use Microdata Areas, 2000 - Idaho	GNIS	Idaho
TG00IDSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Idaho	GNIS	Idaho
TG00IDSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Idaho	GNIS	Idaho
TG00IDTAZ	UA Census Traffic Analysis Zones, 2000 - Idaho	GNIS	Idaho
TG00IDTRT	UA Census Tracts, 1990 - Idaho	GNIS	Idaho
TG00IDTRT00	UA Census Tracts, 2000 - Idaho	GNIS	Idaho
TG00IDUNI	UA Census Unified School Districts, 2000 - Idaho	GNIS	Idaho
TG00IDURB	UA Census Urbanized Areas, 1990 - Idaho	GNIS	Idaho
TG00IDURB00	UA Census Urbanized Areas, 2000 - Idaho	GNIS	Idaho
TG00IDVOT00	UA Census Voting Districts, 2000 - Idaho	GNIS	Idaho
TG00IDWAT	UA Census Water Bodies, 2000 - Idaho	GNIS	Idaho
TG00IDZCTA	UA Census Zip Code Tabulation Areas, 2000 - Idaho	GNIS	Idaho
TG00ILBLK	UA Census Blocks, 1990 - Illinois	GNIS	Illinois
TG00ILBLK00	UA Census Blocks, 2000 - Illinois	GNIS	Illinois
TG00ILCCD	UA Census County Subdivisions, 1990 - Illinois	GNIS	Illinois
TG00ILCCD00	UA Census County Subdivisions, 2000 - Illinois	GNIS	Illinois
TG00ILCD106	UA Census Congressional Districts, 2000 - Illinois	GNIS	Illinois
TG00ILCDC	UA Census Congressional Districts, 1990 - Illinois	GNIS	Illinois
TG00ILCOLBLK	UA Census Collection Blocks, 2000 - Illinois	GNIS	Illinois
TG00ILCTY	UA Census Counties, 1990 - Illinois	GNIS	Illinois
TG00ILCTY00	UA Census Counties, 2000 - Illinois	GNIS	Illinois
TG00ILELM	UA Census Elementary School Districts, 2000 - Illinois	GNIS	Illinois
TG00ILGRP	UA Census Block Groups, 1990 - Illinois	GNIS	Illinois
TG00ILGRP00	UA Census Block Groups, 2000 - Illinois	GNIS	Illinois
TG00ILKGL	UA Census Key Geographic Locations, 2000 - Illinois	GNIS	Illinois
TG00ILLKA	UA Census Class A Roads, 2000 - Illinois	GNIS	Illinois
TG00ILLKB	UA Census Railroads, 2000 - Illinois	GNIS	Illinois
TG00ILLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Illinois	GNIS	Illinois
TG00ILLKD	UA Census Landmark Line Features, 2000 - Illinois	GNIS	Illinois
TG00ILLKE	UA Census Physical Features, 2000 - Illinois	GNIS	Illinois
TG00ILLKF	UA Census Non-Visible Boundaries, 2000 - Illinois	GNIS	Illinois
TG00ILLKH	UA Census Hydrographic Features, 2000 - Illinois	GNIS	Illinois
TG00ILLPT	UA Census Landmark Point Features, 2000 - Illinois	GNIS	Illinois
TG00ILLPY	UA Census Landmark Polygon Features, 2000 - Illinois	GNIS	Illinois
TG00ILMSA00	UA Census Metropolitan Statistical Areas, 2000 - Illinois	GNIS	Illinois
TG00ILPLC	UA Census Places, 1990 - Illinois	GNIS	Illinois
TG00ILPLC00	UA Census Places, 2000 - Illinois	GNIS	Illinois
TG00ILPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - Illinois	GNIS	Illinois
TG00ILPUMA	UA Census Public Use Microdata Areas, 2000 - Illinois	GNIS	Illinois
TG00ILSEC	UA Census Secondary School Districts, 2000 - Illinois	GNIS	Illinois
TG00ILSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Illinois	GNIS	Illinois
TG00ILSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Illinois	GNIS	Illinois
TG00ILTAZ	UA Census Traffic Analysis Zones, 2000 - Illinois	GNIS	Illinois
TG00ILTRT	UA Census Tracts, 1990 - Illinois	GNIS	Illinois
TG00ILTRT00	UA Census Tracts, 2000 - Illinois	GNIS	Illinois
TG00ILUNI	UA Census Unified School Districts, 2000 - Illinois	GNIS	Illinois
TG00ILURB	UA Census Urbanized Areas, 1990 - Illinois	GNIS	Illinois
TG00ILURB00	UA Census Urbanized Areas, 2000 - Illinois	GNIS	Illinois
TG00ILVOT00	UA Census Voting Districts, 2000 - Illinois	GNIS	Illinois
TG00ILWAT	UA Census Water Bodies, 2000 - Illinois	GNIS	Illinois
TG00ILZCTA	UA Census Zip Code Tabulation Areas, 2000 - Illinois	GNIS	Illinois
TG00INAIR00	UA Census American Indian Reservations, 2000 - Indiana	GNIS	Indiana
TG00INBLK	UA Census Blocks, 1990 - Indiana	GNIS	Indiana
TG00INBLK00	UA Census Blocks, 2000 - Indiana	GNIS	Indiana
TG00INCCD	UA Census County Subdivisions, 1990 - Indiana	GNIS	Indiana
TG00INCCD00	UA Census County Subdivisions, 2000 - Indiana	GNIS	Indiana
TG00INCD106	UA Census Congressional Districts, 2000 - Indiana	GNIS	Indiana
TG00INCDC	UA Census Congressional Districts, 1990 - Indiana	GNIS	Indiana
TG00INCITY	UA Census Consolidated Cities, 2000 - Indiana	GNIS	Indiana
TG00INCOLBLK	UA Census Collection Blocks, 2000 - Indiana	GNIS	Indiana
TG00INCTY	UA Census Counties, 1990 - Indiana	GNIS	Indiana
TG00INCTY00	UA Census Counties, 2000 - Indiana	GNIS	Indiana
TG00INELM	UA Census Elementary School Districts, 2000 - Indiana	GNIS	Indiana
TG00INGRP	UA Census Block Groups, 1990 - Indiana	GNIS	Indiana
TG00INGRP00	UA Census Block Groups, 2000 - Indiana	GNIS	Indiana
TG00INKGL	UA Census Key Geographic Locations, 2000 - Indiana	GNIS	Indiana
TG00INLKA	UA Census Class A Roads, 2000 - Indiana	GNIS	Indiana
TG00INLKB	UA Census Railroads, 2000 - Indiana	GNIS	Indiana
TG00INLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Indiana	GNIS	Indiana
TG00INLKD	UA Census Landmark Line Features, 2000 - Indiana	GNIS	Indiana
TG00INLKE	UA Census Physical Features, 2000 - Indiana	GNIS	Indiana
TG00INLKF	UA Census Non-Visible Boundaries, 2000 - Indiana	GNIS	Indiana
TG00INLKH	UA Census Hydrographic Features, 2000 - Indiana	GNIS	Indiana
TG00INLPT	UA Census Landmark Point Features, 2000 - Indiana	GNIS	Indiana
TG00INLPY	UA Census Landmark Polygon Features, 2000 - Indiana	GNIS	Indiana
TG00INMSA00	UA Census Metropolitan Statistical Areas, 2000 - Indiana	GNIS	Indiana
TG00INPLC	UA Census Places, 1990 - Indiana	GNIS	Indiana
TG00INPLC00	UA Census Places, 2000 - Indiana	GNIS	Indiana
TG00INPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - Indiana	GNIS	Indiana
TG00INPUMA	UA Census Public Use Microdata Areas, 2000 - Indiana	GNIS	Indiana
TG00INSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Indiana	GNIS	Indiana
TG00INSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Indiana	GNIS	Indiana
TG00INTAZ	UA Census Traffic Analysis Zones, 2000 - Indiana	GNIS	Indiana
TG00INTRT	UA Census Tracts, 1990 - Indiana	GNIS	Indiana
TG00INTRT00	UA Census Tracts, 2000 - Indiana	GNIS	Indiana
TG00INUNI	UA Census Unified School Districts, 2000 - Indiana	GNIS	Indiana
TG00INURB	UA Census Urbanized Areas, 1990 - Indiana	GNIS	Indiana
TG00INURB00	UA Census Urbanized Areas, 2000 - Indiana	GNIS	Indiana
TG00INVOT00	UA Census Voting Districts, 2000 - Indiana	GNIS	Indiana
TG00INWAT	UA Census Water Bodies, 2000 - Indiana	GNIS	Indiana
TG00INZCTA	UA Census Zip Code Tabulation Areas, 2000 - Indiana	GNIS	Indiana
TG00KSAIR	UA Census American Indian Reservations, 1990 - Kansas	GNIS	Kansas
TG00KSAIR00	UA Census American Indian Reservations, 2000 - Kansas	GNIS	Kansas
TG00KSBLK	UA Census Blocks, 1990 - Kansas	GNIS	Kansas
TG00KSBLK00	UA Census Blocks, 2000 - Kansas	GNIS	Kansas
TG00KSCCD	UA Census County Subdivisions, 1990 - Kansas	GNIS	Kansas
TG00KSCCD00	UA Census County Subdivisions, 2000 - Kansas	GNIS	Kansas
TG00KSCD106	UA Census Congressional Districts, 2000 - Kansas	GNIS	Kansas
TG00KSCDC	UA Census Congressional Districts, 1990 - Kansas	GNIS	Kansas
TG00KSCOLBLK	UA Census Collection Blocks, 2000 - Kansas	GNIS	Kansas
TG00KSCTY	UA Census Counties, 1990 - Kansas	GNIS	Kansas
TG00KSCTY00	UA Census Counties, 2000 - Kansas	GNIS	Kansas
TG00KSGRP	UA Census Block Groups, 1990 - Kansas	GNIS	Kansas
TG00KSGRP00	UA Census Block Groups, 2000 - Kansas	GNIS	Kansas
TG00KSKGL	UA Census Key Geographic Locations, 2000 - Kansas	GNIS	Kansas
TG00KSLKA	UA Census Class A Roads, 2000 - Kansas	GNIS	Kansas
TG00KSLKB	UA Census Railroads, 2000 - Kansas	GNIS	Kansas
TG00KSLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Kansas	GNIS	Kansas
TG00KSLKD	UA Census Landmark Line Features, 2000 - Kansas	GNIS	Kansas
TG00KSLKE	UA Census Physical Features, 2000 - Kansas	GNIS	Kansas
TG00KSLKF	UA Census Non-Visible Boundaries, 2000 - Kansas	GNIS	Kansas
TG00KSLKH	UA Census Hydrographic Features, 2000 - Kansas	GNIS	Kansas
TG00KSLPT	UA Census Landmark Point Features, 2000 - Kansas	GNIS	Kansas
TG00KSLPY	UA Census Landmark Polygon Features, 2000 - Kansas	GNIS	Kansas
TG00KSMSA00	UA Census Metropolitan Statistical Areas, 2000 - Kansas	GNIS	Kansas
TG00KSPLC	UA Census Places, 1990 - Kansas	GNIS	Kansas
TG00KSPLC00	UA Census Places, 2000 - Kansas	GNIS	Kansas
TG00KSPUMA	UA Census Public Use Microdata Areas, 2000 - Kansas	GNIS	Kansas
TG00KSSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Kansas	GNIS	Kansas
TG00KSSLDU	UA Census State Legislative Districts (Lower Chamber), 2000 - Kansas	GNIS	Kansas
TG00KSTAZ	UA Census Traffic Analysis Zones, 2000 - Kansas	GNIS	Kansas
TG00KSTRT	UA Census Tracts, 1990 - Kansas	GNIS	Kansas
TG00KSTRT00	UA Census Tracts, 2000 - Kansas	GNIS	Kansas
TG00KSUNI	UA Census Unified School Districts, 2000 - Kansas	GNIS	Kansas
TG00KSURB	UA Census Urbanized Areas, 1990 - Kansas	GNIS	Kansas
TG00KSURB00	UA Census Urbanized Areas, 2000 - Kansas	GNIS	Kansas
TG00KSVOT00	UA Census Voting Districts, 2000 - Kansas	GNIS	Kansas
TG00KSWAT	UA Census Water Bodies, 2000 - Kansas	GNIS	Kansas
TG00KSZCTA	UA Census Zip Code Tabulation Areas, 2000 - Kansas	GNIS	Kansas
TG00KYBLK	UA Census Blocks, 1990 - Kentucky	GNIS	Kentucky
TG00KYBLK00	UA Census Blocks, 2000 - Kentucky	GNIS	Kentucky
TG00KYCCD	UA Census County Subdivisions, 1990 - Kentucky	GNIS	Kentucky
TG00KYCCD00	UA Census County Subdivisions, 2000 - Kentucky	GNIS	Kentucky
TG00KYCD106	UA Census Congressional Districts, 2000 - Kentucky	GNIS	Kentucky
TG00KYCDC	UA Census Congressional Districts, 1990 - Kentucky	GNIS	Kentucky
TG00KYCOLBLK	UA Census Collection Blocks, 2000 - Kentucky	GNIS	Kentucky
TG00KYCTY	UA Census Counties, 1990 - Kentucky	GNIS	Kentucky
TG00KYCTY00	UA Census Counties, 2000 - Kentucky	GNIS	Kentucky
TG00KYGRP	UA Census Block Groups, 1990 - Kentucky	GNIS	Kentucky
TG00KYGRP00	UA Census Block Groups, 2000 - Kentucky	GNIS	Kentucky
TG00KYKGL	UA Census Key Geographic Locations, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKA	UA Census Class A Roads, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKB	UA Census Railroads, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKD	UA Census Landmark Line Features, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKE	UA Census Physical Features, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKF	UA Census Non-Visible Boundaries, 2000 - Kentucky	GNIS	Kentucky
TG00KYLKH	UA Census Hydrographic Features, 2000 - Kentucky	GNIS	Kentucky
TG00KYLPT	UA Census Landmark Point Features, 2000 - Kentucky	GNIS	Kentucky
TG00KYLPY	UA Census Landmark Polygon Features, 2000 - Kentucky	GNIS	Kentucky
TG00KYMSA00	UA Census Metropolitan Statistical Areas, 2000 - Kentucky	GNIS	Kentucky
TG00KYPLC	UA Census Places, 1990 - Kentucky	GNIS	Kentucky
TG00KYPLC00	UA Census Places, 2000 - Kentucky	GNIS	Kentucky
TG00KYPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - Kentucky	GNIS	Kentucky
TG00KYPUMA	UA Census Public Use Microdata Areas, 2000 - Kentucky	GNIS	Kentucky
TG00KYTAZ	UA Census Traffic Analysis Zones, 2000 - Kentucky	GNIS	Kentucky
TG00KYTRT	UA Census Tracts, 1990 - Kentucky	GNIS	Kentucky
TG00KYTRT00	UA Census Tracts, 2000 - Kentucky	GNIS	Kentucky
TG00KYUNI	UA Census Unified School Districts, 2000 - Kentucky	GNIS	Kentucky
TG00KYURB	UA Census Urbanized Areas, 1990 - Kentucky	GNIS	Kentucky
TG00KYURB00	UA Census Urbanized Areas, 2000 - Kentucky	GNIS	Kentucky
TG00KYWAT	UA Census Water Bodies, 2000 - Kentucky	GNIS	Kentucky
TG00KYZCTA	UA Census Zip Code Tabulation Areas, 2000 - Kentucky	GNIS	Kentucky
TG00LAAIR	UA Census American Indian Reservations, 1990 - Louisiana	GNIS	Louisiana
TG00LAAIR00	UA Census American Indian Reservations, 2000 - Louisiana	GNIS	Louisiana
TG00LABLK	UA Census Blocks, 1990 - Louisiana	GNIS	Louisiana
TG00LABLK00	UA Census Blocks, 2000 - Louisiana	GNIS	Louisiana
TG00LACCD	UA Census County Subdivisions, 1990 - Louisiana	GNIS	Louisiana
TG00LACCD00	UA Census County Subdivisions, 2000 - Louisiana	GNIS	Louisiana
TG00LACD106	UA Census Congressional Districts, 2000 - Louisiana	GNIS	Louisiana
TG00LACDC	UA Census Congressional Districts, 1990 - Louisiana	GNIS	Louisiana
TG00LACOLBLK	UA Census Collection Blocks, 2000 - Louisiana	GNIS	Louisiana
TG00LACTY	UA Census Counties, 1990 - Louisiana	GNIS	Louisiana
TG00LACTY00	UA Census Counties, 2000 - Louisiana	GNIS	Louisiana
TG00LAGRP	UA Census Block Groups, 1990 - Louisiana	GNIS	Louisiana
TG00LAGRP00	UA Census Block Groups, 2000 - Louisiana	GNIS	Louisiana
TG00LAKGL	UA Census Key Geographic Locations, 2000 - Louisiana	GNIS	Louisiana
TG00LALKA	UA Census Class A Roads, 2000 - Louisiana	GNIS	Louisiana
TG00LALKB	UA Census Railroads, 2000 - Louisiana	GNIS	Louisiana
TG00LALKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Louisiana	GNIS	Louisiana
TG00LALKD	UA Census Landmark Line Features, 2000 - Louisiana	GNIS	Louisiana
TG00LALKE	UA Census Physical Features, 2000 - Louisiana	GNIS	Louisiana
TG00LALKF	UA Census Non-Visible Boundaries, 2000 - Louisiana	GNIS	Louisiana
TG00LALKH	UA Census Hydrographic Features, 2000 - Louisiana	GNIS	Louisiana
TG00LALPT	UA Census Landmark Point Features, 2000 - Louisiana	GNIS	Louisiana
