layer_id	Title	Thesaurus	placekeys
TG00MEBLK	UA Census Blocks, 1990 - Maine	GNIS	Maine
TG00MEBLK00	UA Census Blocks, 2000 - Maine	GNIS	Maine
TG00MECCD	UA Census County Subdivisions, 1990 - Maine	GNIS	Maine
TG00MECCD00	UA Census County Subdivisions, 2000 - Maine	GNIS	Maine
TG00MECD106	UA Census Congressional Districts, 2000 - Maine	GNIS	Maine
TG00MECDC	UA Census Congressional Districts, 1990 - Maine	GNIS	Maine
TG00MECOLBLK	UA Census Collection Blocks, 2000 - Maine	GNIS	Maine
TG00MECTY	UA Census Counties, 1990 - Maine	GNIS	Maine
TG00MECTY00	UA Census Counties, 2000 - Maine	GNIS	Maine
TG00MEELM	UA Census Elementary School Districts, 2000 - Maine	GNIS	Maine
TG00MEGRP	UA Census Block Groups, 2000 - Maine	GNIS	Maine
TG00MEGRP00	UA Census Block Groups, 2000 - Maine	GNIS	Maine
TG00MEKGL	UA Census Key Geographic Locations, 2000 - Maine	GNIS	Maine
TG00MELKA	UA Census Class A Roads, 2000 - Maine	GNIS	Maine
TG00MELKB	UA Census Railroads, 2000 - Maine	GNIS	Maine
TG00MELKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Maine	GNIS	Maine
TG00MELKD	UA Census Landmark Line Features, 2000 - Maine	GNIS	Maine
TG00MELKE	UA Census Physical Features, 2000 - Maine	GNIS	Maine
TG00MELKF	UA Census Non-Visible Boundaries, 2000 - Maine	GNIS	Maine
TG00MELKH	UA Census Hydrographic Features, 2000 - Maine	GNIS	Maine
TG00MELPT	UA Census Landmark Point Features, 2000 - Maine	GNIS	Maine
TG00MELPY	UA Census Landmark Polygon Features, 2000 - Maine	GNIS	Maine
TG00MEMSA00	UA Census Metropolitan Statistical Areas, 2000 - Maine	GNIS	Maine
TG00MEPLC	UA Census Places, 1990 - Maine	GNIS	Maine
TG00MEPLC00	UA Census Places, 2000 - Maine	GNIS	Maine
TG00MEPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - Maine	GNIS	Maine
TG00MEPUMA	UA Census Public Use Microdata Areas, 2000 - Maine	GNIS	Maine
TG00MESEC	UA Census Secondary School Districts, 2000 - Maine	GNIS	Maine
TG00METAZ	UA Census Traffic Analysis Zones, 2000 - Maine	GNIS	Maine
TG00METRT	UA Census Tracts, 1990 - Maine	GNIS	Maine
TG00METRT00	UA Census Tracts, 2000 - Maine	GNIS	Maine
TG00MEUNI	UA Census Unified School Districts, 2000 - Maine	GNIS	Maine
TG00MEURB	UA Census Urbanized Areas, 1990 - Maine	GNIS	Maine
TG00MEURB00	UA Census Urbanized Areas, 2000 - Maine	GNIS	Maine
TG00MEVOT00	UA Census Voting Districts, 2000 - Maine	GNIS	Maine
TG00MEWAT	UA Census Water Bodies, 2000 - Maine	GNIS	Maine
TG00MEZCTA	UA Census Zip Code Tabulation Areas, 2000 - Maine	GNIS	Maine
TG00MIAIR	UA Census American Indian Reservations, 1990 - Michigan	GNIS	Michigan
TG00MIAIR00	UA Census American Indian Reservations, 2000 - Michigan	GNIS	Michigan
TG00MIAITS	UA Census American Indian Tribal Subdivisions, 2000 - Michigan	GNIS	Michigan
TG00MIBLK	UA Census Blocks, 1990 - Michigan	GNIS	Michigan
TG00MIBLK00	UA Census Blocks, 2000 - Michigan	GNIS	Michigan
TG00MICCD	UA Census County Subdivisions, 1990 - Michigan	GNIS	Michigan
TG00MICCD00	UA Census County Subdivisions, 2000 - Michigan	GNIS	Michigan
TG00MICD106	UA Census Congressional Districts, 2000 - Michigan	GNIS	Michigan
TG00MICDC	UA Census Congressional Districts, 1990 - Michigan	GNIS	Michigan
TG00MICOLBLK	UA Census Collection Blocks, 2000 - Michigan	GNIS	Michigan
TG00MICTY	UA Census Counties, 1990 - Michigan	GNIS	Michigan
TG00MICTY00	UA Census Counties, 2000 - Michigan	GNIS	Michigan
TG00MIELM	UA Census Elementary School Districts, 2000 - Michigan	GNIS	Michigan
TG00MIGRP	UA Census Block Groups, 1990 - Michigan	GNIS	Michigan
TG00MIGRP00	UA Census Block Groups, 2000 - Michigan	GNIS	Michigan
TG00MIKGL	UA Census Key Geographic Locations, 2000 - Michigan	GNIS	Michigan
TG00MILKA	UA Census Class A Roads, 2000 - Michigan	GNIS	Michigan
TG00MILKB	UA Census Railroads, 2000 - Michigan	GNIS	Michigan
TG00MILKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Michigan	GNIS	Michigan
TG00MILKD	UA Census Landmark Line Features, 2000 - Michigan	GNIS	Michigan
TG00MILKE	UA Census Physical Features, 2000 - Michigan	GNIS	Michigan
TG00MILKF	UA Census Non-Visible Boundaries, 2000 - Michigan	GNIS	Michigan
TG00MILKH	UA Census Hydrographic Features, 2000 - Michigan	GNIS	Michigan
TG00MILPT	UA Census Landmark Point Features, 2000 - Michigan	GNIS	Michigan
TG00MILPY	UA Census Landmark Polygon Features, 2000 - Michigan	GNIS	Michigan
TG00MIMSA00	UA Census Metropolitan Statistical Areas, 2000 - Michigan	GNIS	Michigan
TG00MIPLC	UA Census Places, 1990 - Michigan	GNIS	Michigan
TG00MIPLC00	UA Census Places, 2000 - Michigan	GNIS	Michigan
TG00MIPMS00	UA Census Primary Metropolitan Statistical Areas, 2000 - Michigan	GNIS	Michigan
TG00MIPUMA	UA Census Public Use Microdata Areas, 2000 - Michigan	GNIS	Michigan
TG00MISLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Michigan	GNIS	Michigan
TG00MISLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Michigan	GNIS	Michigan
TG00MITAZ	UA Census Traffic Analysis Zones, 2000 - Michigan	GNIS	Michigan
TG00MITRT	UA Census Tracts, 1990 - Michigan	GNIS	Michigan
TG00MITRT00	UA Census Tracts, 2000 - Michigan	GNIS	Michigan
TG00MIUNI	UA Census Unified School Districts, 2000 - Michigan	GNIS	Michigan
TG00MIURB	UA Census Urbanized Areas, 1990 - Michigan	GNIS	Michigan
TG00MIURB00	UA Census Urbanized Areas, 2000 - Michigan	GNIS	Michigan
TG00MIVOT00	UA Census Voting Districts, 2000 - Michigan	GNIS	Michigan
TG00MIWAT	UA Census Water Bodies, 2000 - Michigan	GNIS	Michigan
TG00MIZCTA	UA Census Zip Code Tabulation Areas, 2000 - Michigan	GNIS	Michigan
TG00MNAIR	UA Census American Indian Reservations, 1990 - Minnesota	GNIS	Minnesota
TG00MNAIR00	UA Census American Indian Reservations, 2000 - Minnesota	GNIS	Minnesota
TG00MNAITS	UA Census American Indian Tribal Subdivisions, 2000 - Minnesota	GNIS	Minnesota
TG00MNBLK	UA Census Blocks, 1990 - Minnesota	GNIS	Minnesota
TG00MNBLK00	UA Census Blocks, 2000 - Minnesota	GNIS	Minnesota
TG00MNCCD	UA Census County Subdivisions, 1990 - Minnesota	GNIS	Minnesota
TG00MNCCD00	UA Census County Subdivisions, 2000 - Minnesota	GNIS	Minnesota
TG00MNCD106	UA Census Congressional Districts, 2000 - Minnesota	GNIS	Minnesota
TG00MNCDC	UA Census Congressional Districts, 1990 - Minnesota	GNIS	Minnesota
TG00MNCOLBLK	UA Census Collection Blocks, 2000 - Minnesota	GNIS	Minnesota
TG00MNCTY	UA Census Counties, 1990 - Minnesota	GNIS	Minnesota
TG00MNGRP	UA Census Block Groups, 1990 - Minnesota	GNIS	Minnesota
TG00MNGRP00	UA Census Block Groups, 1990 - Minnesota	GNIS	Minnesota
TG00MNKGL	UA Census Key Geographic Locations, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKA	UA Census Class A Roads, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKB	UA Census Railroads, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKD	UA Census Landmark Line Features, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKE	UA Census Physical Features, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKF	UA Census Non-Visible Boundaries, 2000 - Minnesota	GNIS	Minnesota
TG00MNLKH	UA Census Hydrographic Features, 2000 - Minnesota	GNIS	Minnesota
TG00MNLPT	UA Census Landmark Point Features, 2000 - Minnesota	GNIS	Minnesota
TG00MNLPY	UA Census Landmark Polygon Features, 2000 - Minnesota	GNIS	Minnesota
TG00MNMSA00	UA Census Metropolitan Statistical Areas, 2000 - Minnesota	GNIS	Minnesota
TG00MNPLC	UA Census Places, 1990 - Minnesota	GNIS	Minnesota
TG00MNPLC00	UA Census Places, 2000 - Minnesota	GNIS	Minnesota
TG00MNPUMA	UA Census Public Use Microdata Areas, 2000 - Minnesota	GNIS	Minnesota
TG00MNTAZ	UA Census Traffic Analysis Zones, 2000 - Minnesota	GNIS	Minnesota
TG00MNTRT	UA Census Tracts, 1990 - Minnesota	GNIS	Minnesota
TG00MNTRT00	UA Census Tracts, 2000 - Minnesota	GNIS	Minnesota
TG00MNUNI	UA Census Unified School Districts, 2000 - Minnesota	GNIS	Minnesota
TG00MNURB	UA Census Urbanized Areas, 1990 - Minnesota	GNIS	Minnesota
TG00MNURB00	UA Census Urbanized Areas, 2000 - Minnesota	GNIS	Minnesota
TG00MNVOT00	UA Census Voting Districts, 2000 - Minnesota	GNIS	Minnesota
TG00MNWAT	UA Census Water Bodies, 2000 - Minnesota	GNIS	Minnesota
TG00MNZCTA	UA Census Zip Code Tabulation Areas, 2000 - Minnesota	GNIS	Minnesota
TG00MOBLK00	UA Census Blocks, 2000 - Missouri	GNIS	Missouri
TG00MOBLK90	UA Census Blocks, 1990 - Missouri	GNIS	Missouri
TG00MOCCD	UA Census County Subdivisions, 1990 - Missouri	GNIS	Missouri
TG00MOCCDCU	UA Census County Subdivisions, 2000 - Missouri	GNIS	Missouri
TG00MOCD106	UA Census Congressional Districts, 2000 - Missouri	GNIS	Missouri
TG00MOCDC	UA Census Congressional Districts, 1990 - Missouri	GNIS	Missouri
TG00MOCOLBLK	UA Census Collection Blocks, 2000 - Missouri	GNIS	Missouri
TG00MOCTY	UA Census Counties, 1990 - Missouri	GNIS	Missouri
TG00MOCTYCU	UA Census Counties, 2000 - Missouri	GNIS	Missouri
TG00MOELM	UA Census Elementary School Districts, 2000 - Missouri	GNIS	Missouri
TG00MOGRP00	UA Census Block Groups, 2000 - Missouri	GNIS	Missouri
TG00MOGRP90	UA Census Block Groups, 1990 - Missouri	GNIS	Missouri
TG00MOKGL	UA Census Key Geographic Locations, 2000 - Missouri	GNIS	Missouri
TG00MOLKA	UA Census Class A Roads, 2000 - Missouri	GNIS	Missouri
TG00MOLKB	UA Census Railroads, 2000 - Missouri	GNIS	Missouri
TG00MOLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Missouri	GNIS	Missouri
TG00MOLKD	UA Census Landmark Line Features, 2000 - Missouri	GNIS	Missouri
TG00MOLKE	UA Census Physical Features, 2000 - Missouri	GNIS	Missouri
TG00MOLKF	UA Census Non-Visible Boundaries, 2000 - Missouri	GNIS	Missouri
TG00MOLKH	UA Census Hydrographic Features, 2000 - Missouri	GNIS	Missouri
TG00MOLPT	UA Census Landmark Point Features, 2000 - Missouri	GNIS	Missouri
TG00MOLPY	UA Census Landmark Polygon Features, 2000 - Missouri	GNIS	Missouri
TG00MOMSA	UA Census Metropolitan Statistical Areas, 2000 - Missouri	GNIS	Missouri
TG00MOPLC	UA Census Places, 1990 - Missouri	GNIS	Missouri
TG00MOPLCCU	UA Census Places, 2000 - Missouri	GNIS	Missouri
TG00MOPUMA	UA Census Public Use Microdata Areas, 2000 - Missouri	GNIS	Missouri
TG00MOSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Missouri	GNIS	Missouri
TG00MOSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Missouri	GNIS	Missouri
TG00MOTAZ	UA Census Traffic Analysis Zones, 2000 - Missouri	GNIS	Missouri
TG00MOTRT	UA Census Tracts, 1990 - Missouri	GNIS	Missouri
TG00MOTRT00	UA Census Tracts, 2000 - Missouri	GNIS	Missouri
TG00MOUNI	UA Census Unified School Districts, 2000 - Missouri	GNIS	Missouri
TG00MOURB	UA Census Urbanized Areas, 1990 - Missouri	GNIS	Missouri
TG00MOURB00	UA Census Urbanized Areas, 2000 - Missouri	GNIS	Missouri
TG00MOVOT00	UA Census Voting Districts, 2000 - Missouri	GNIS	Missouri
TG00MOWAT	UA Census Water Bodies, 2000 - Missouri	GNIS	Missouri
TG00MOZCTA	UA Census Zip Code Tabulation Areas, 2000 - Missouri	GNIS	Missouri
TG00MPBLK	UA Census Blocks, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPBLK00	UA Census Blocks, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCCD	UA Census County Subdivisions, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCCD00	UA Census County Subdivisions, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCD106	UA Census Congressional Districts, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCDC	UA Census Congressional Districts, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCOLBLK	UA Census Collection Blocks, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCTY	UA Census Counties, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPCTY00	UA Census Counties, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPGRP	UA Census Block Groups, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPGRP00	UA Census Block Groups, 2000 - Northern Mariana Islands		Northern Mariana Islands
TG00MPLKA	UA Census Class A Roads, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLKB	UA Census Railroads, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLKE	UA Census Physical Features, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLKF	UA Census Non-Visible Boundaries, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLKH	UA Census Hydrographic Features, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLPT	UA Census Landmark Point Features, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPLPY	UA Census Landmark Polygon Features, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPPLC	UA Census Places, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPPLC00	UA Census Places, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPPUMA	UA Census Public Use Microdata Areas, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPTRT	UA Census Tracts, 1990 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPTRT00	UA Census Tracts, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPURB00	UA Census Urbanized Areas, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MPWAT	UA Census Water Bodies, 2000 - Northern Mariana Islands	GNIS	Northern Mariana Islands
TG00MSAIR	UA Census American Indian Reservations, 1990 - Mississippi	GNIS	Mississippi
TG00MSAIR00	UA Census American Indian Reservations, 2000 - Mississippi	GNIS	Mississippi
TG00MSBLK	UA Census Blocks, 1990 - Mississippi	GNIS	Mississippi
TG00MSBLK00	UA Census Blocks, 2000 - Mississippi	GNIS	Mississippi
TG00MSCCD	UA Census County Subdivisions, 1990 - Mississippi	GNIS	Mississippi
TG00MSCCD00	UA Census County Subdivisions, 2000 - Mississippi	GNIS	Mississippi
TG00MSCD106	UA Census Congressional Districts, 2000 - Mississippi	GNIS	Mississippi
TG00MSCDC	UA Census Congressional Districts, 1990 - Mississippi	GNIS	Mississippi
TG00MSCOLBLK	UA Census Collection Blocks, 2000 - Mississippi	GNIS	Mississippi
TG00MSCTY	UA Census Counties, 1990 - Mississippi	GNIS	Mississippi
TG00MSCTY00	UA Census Counties, 2000 - Mississippi	GNIS	Mississippi
TG00MSGRP	UA Census Block Groups, 1990 - Mississippi	GNIS	Mississippi
TG00MSGRP00	UA Census Block Groups, 2000 - Mississippi	GNIS	Mississippi
TG00MSKGL	UA Census Key Geographic Locations, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKA	UA Census Class A Roads, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKB	UA Census Railroads, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKD	UA Census Landmark Line Features, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKE	UA Census Physical Features, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKF	UA Census Non-Visible Boundaries, 2000 - Mississippi	GNIS	Mississippi
TG00MSLKH	UA Census Hydrographic Features, 2000 - Mississippi	GNIS	Mississippi
TG00MSLPT	UA Census Landmark Point Features, 2000 - Mississippi	GNIS	Mississippi
TG00MSLPY	UA Census Landmark Polygon Features, 2000 - Mississippi	GNIS	Mississippi
TG00MSMSA00	UA Census Metropolitan Statistical Areas, 2000 - Mississippi	GNIS	Mississippi
TG00MSPLC	UA Census Places, 1990 - Mississippi	GNIS	Mississippi
TG00MSPLC00	UA Census Places, 2000 - Mississippi	GNIS	Mississippi
TG00MSPUMA	UA Census Public Use Microdata Areas, 2000 - Mississippi	GNIS	Mississippi
TG00MSSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - Mississippi	GNIS	Mississippi
TG00MSSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - Mississippi	GNIS	Mississippi
TG00MSTAZ	UA Census Traffic Analysis Zones, 2000 - Mississippi	GNIS	Mississippi
TG00MSTRT	UA Census Tracts, 1990 - Mississippi	GNIS	Mississippi
TG00MSTRT00	UA Census Tracts, 2000 - Mississippi	GNIS	Mississippi
TG00MSUNI	UA Census Unified School Districts, 2000 - Mississippi	GNIS	Mississippi
TG00MSURB	UA Census Urbanized Areas, 1990 - Mississippi	GNIS	Mississippi
TG00MSURB00	UA Census Urbanized Areas, 2000 - Mississippi	GNIS	Mississippi
TG00MSVOT00	UA Census Voting Districts, 2000 - Mississippi	GNIS	Mississippi
TG00MSWAT	UA Census Water Bodies, 2000 - Mississippi	GNIS	Mississippi
TG00MSZCTA	UA Census Zip Code Tabulation Areas, 2000 - Mississippi	GNIS	UA Census Zip Code Tabulation Areas, 2000 - Mississippi
TG00MTAIR	UA Census American Indian Reservations, 1990 - Montana	GNIS	Montana
TG00MTAIR00	UA Census American Indian Reservations, 2000 - Montana	GNIS	Montana
TG00MTAITS	UA Census American Indian Tribal Subdivisions, 2000 - Montana	GNIS	Montana
TG00MTBLK	UA Census Blocks, 1990 - Montana	GNIS	Montana
TG00MTBLK00	UA Census Blocks, 2000 - Montana	GNIS	Montana
TG00MTCCD	UA Census County Subdivisions, 1990 - Montana	GNIS	Montana
TG00MTCCD00	UA Census County Subdivisions, 2000 - Montana	GNIS	Montana
TG00MTCD106	UA Census Congressional Districts, 2000 - Montana	GNIS	Montana
TG00MTCDC	UA Census Congressional Districts, 1990 - Montana	GNIS	Montana
TG00MTCITY	UA Census Consolidated Cities, 2000 - Montana	GNIS	Montana
TG00MTCOLBLK	UA Census Collection Blocks, 2000 - Montana	GNIS	Montana
TG00MTCTY	UA Census Counties, 1990 - Montana	GNIS	Montana
TG00MTCTY00	UA Census Counties, 2000 - Montana	GNIS	Montana
TG00MTELM	UA Census Elementary School Districts, 2000 - Montana	GNIS	Montana
TG00MTGRP	UA Census Block Groups, 1990 - Montana	GNIS	Montana
TG00MTGRP00	UA Census Block Groups, 2000 - Montana	GNIS	Montana
TG00MTKGL	UA Census Key Geographic Locations, 2000 - Montana	GNIS	Montana
TG00MTLKA	UA Census Class A Roads, 2000 - Montana	GNIS	Montana
TG00MTLKB	UA Census Railroads, 2000 - Montana	GNIS	Montana
TG00MTLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - Montana	GNIS	Montana
TG00MTLKD	UA Census Landmark Line Features, 2000 - Montana	GNIS	Montana
TG00MTLKE	UA Census Physical Features, 2000 - Montana	GNIS	Montana
TG00MTLKF	UA Census Non-Visible Boundaries, 2000 - Montana	GNIS	Montana
TG00MTLKH	UA Census Hydrographic Features, 2000 - Montana	GNIS	Montana
TG00MTLPT	UA Census Landmark Point Features, 2000 - Montana	GNIS	Montana
TG00MTLPY	UA Census Landmark Polygon Features, 2000 - Montana	GNIS	Montana
TG00MTMSA00	UA Census Metropolitan Statistical Areas, 2000 - Montana	GNIS	Montana
TG00MTPLC	UA Census Places, 1990 - Montana	GNIS	Montana
TG00MTPLC00	UA Census Places, 2000 - Montana	GNIS	Montana
TG00MTPUMA	UA Census Public Use Microdata Areas, 2000 - Montana	GNIS	Montana
TG00MTSEC	UA Census Secondary School Districts, 2000 - Montana	GNIS	Montana
TG00MTTRT	UA Census Tracts, 1990 - Montana	GNIS	Montana
TG00MTTRT00	UA Census Tracts, 2000 - Montana	GNIS	Montana
TG00MTUNI	UA Census Unified School Districts, 2000 - Montana	GNIS	Montana
TG00MTURB	UA Census Urbanized Areas, 1990 - Montana	GNIS	Montana
TG00MTURB00	UA Census Urbanized Areas, 2000 - Montana	GNIS	Montana
TG00MTWAT	UA Census Water Bodies, 2000 - Montana	GNIS	Montana
TG00MTZCTA	UA Census Zip Code Tabulation Areas, 2000 - Montana	GNIS	Montana
TG00NCAIR	UA Census American Indian Reservations, 1990 - North Carolina	GNIS	North Carolina
TG00NCAIR00	UA Census American Indian Reservations, 2000 - North Carolina	GNIS	North Carolina
TG00NCAITS	UA Census American Indian Tribal Subdivisions, 2000 - North Carolina	GNIS	North Carolina
TG00NCBLK	UA Census Blocks, 1990 - North Carolina	GNIS	North Carolina
TG00NCBLK00	UA Census Blocks, 2000 - North Carolina	GNIS	North Carolina
TG00NCCCD	UA Census County Subdivisions, 1990 - North Carolina	GNIS	North Carolina
TG00NCCCD00	UA Census County Subdivisions, 2000 - North Carolina	GNIS	North Carolina
TG00NCCD106	UA Census Congressional Districts, 2000 - North Carolina	GNIS	North Carolina
TG00NCCDC	UA Census Congressional Districts, 1990 - North Carolina	GNIS	North Carolina
TG00NCCOLBLK	UA Census Collection Blocks, 2000 - North Carolina	GNIS	North Carolina
TG00NCCTY	UA Census Counties, 1990 - North Carolina	GNIS	North Carolina
TG00NCCTY00	UA Census Counties, 2000 - North Carolina	GNIS	North Carolina
TG00NCGRP	UA Census Block Groups, 1990 - North Carolina	GNIS	North Carolina
TG00NCGRP00	UA Census Block Groups, 2000 - North Carolina	GNIS	North Carolina
TG00NCKGL	UA Census Key Geographic Locations, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKA	UA Census Class A Roads, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKB	UA Census Railroads, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKC	UA Census Miscellaneous Ground Transportation Features, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKD	UA Census Landmark Line Features, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKE	UA Census Physical Features, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKF	UA Census Non-Visible Boundaries, 2000 - North Carolina	GNIS	North Carolina
TG00NCLKH	UA Census Hydrographic Features, 2000 - North Carolina	GNIS	North Carolina
TG00NCLPT	UA Census Landmark Point Features, 2000 - North Carolina	GNIS	North Carolina
TG00NCLPY	UA Census Landmark Polygon Features, 2000 - North Carolina	GNIS	North Carolina
TG00NCMSA00	UA Census Metropolitan Statistical Areas, 2000 - North Carolina	GNIS	North Carolina
TG00NCPLC	UA Census Places, 1990 - North Carolina	GNIS	North Carolina
TG00NCPLC00	UA Census Places, 2000 - North Carolina	GNIS	North Carolina
TG00NCPUMA	UA Census Public Use Microdata Areas, 2000 - North Carolina	GNIS	North Carolina
TG00NCSLDL	UA Census State Legislative Districts (Lower Chamber), 2000 - North Carolina	GNIS	North Carolina
TG00NCSLDU	UA Census State Legislative Districts (Upper Chamber), 2000 - North Carolina	GNIS	North Carolina
TG00NCTAZ	UA Census Traffic Analysis Zones, 2000 - North Carolina	GNIS	North Carolina
TG00NCTRT	UA Census Tracts, 1990 - North Carolina	GNIS	North Carolina
TG00NCTRT00	UA Census Tracts, 2000 - North Carolina	GNIS	North Carolina
